SITE;ZONE;REF;LINHA;LAST USER MODIFIED STATUS;:ABL STATUS DESCRIPTION;ABL %;:SFLEX;:FLEXSTAT;:NUMA1;:PCLINUM;Fluxograma;:DESIGN;:PDATDRWG;:HOLD;:NOTE1;:NOTE2;:NOTE3;:NOTE4;:NOTE5;:NOTE6;:NOTE7;REV ATUAL;:DESIGNED
/025-072_PIPE_BROWN_2A;/025-072_FOA;=201343472/19615;/3131-FOA-0020-T-1/2-15H27;claudio.barreto;P5 - Concluded pipe;100;--;--;BLP-2121-120-M-ISO-8054;3131.T.ISO.1688;3131.P.FLX.0001_25/29 ;CDB;13/11/20;unset;unset;unset;unset;unset;unset;unset;;0;
/025-072_PIPE_BROWN_2A;/025-072_FOA;=201343472/25953;/3131-FOA-0021-T-4-15H27;claudio.barreto;P5 - Concluded pipe;100;--;--;BLP-2121-120-M-ISO-7134;3131.T.ISO.1619;3131.P.FLX.0001_25/29;CDB;23/10/20;unset;unset;unset;unset;unset;unset;unset;;0;
/025-072_PIPE_BROWN_2A;/025-072_FOA;=201343472/25954;/3131-FOA-0022-T-4-15H27;claudio.barreto;P5 - Concluded pipe;100;--;--;BLP-2121-120-M-ISO-7135;3131.T.ISO.1620;3131.P.FLX.0001_25/29;CDB;23/10/20;unset;unset;unset;unset;unset;unset;unset;;0;
/025-072_PIPE_BROWN_2A;/025-072_FOA;=201343472/25955;/3131-FOA-0023-T-4-15H27-CANCELADA;claudio.barreto;Existing pipe;100;--;--;A1-XXX-YYY-ZZZ;unset;3131.P.FLX.0001_25/29;CDB;XX/XX/03;LINHA FAZ PARTE DO EQUIPAMENTO;unset;unset;unset;unset;unset;unset;;0;
/025-072_PIPE_BROWN_2A;/025-072_FOA;=201343472/25956;/3131-FOA-0024-T-4-15H27;claudio.barreto;P5 - Concluded pipe;100;--;--;BLP-2121-120-M-ISO-7136;3131.T.ISO.1621;3131.P.FLX.0001_25/29;CDB;23/10/20;unset;unset;unset;unset;unset;unset;unset;;0;
/025-072_PIPE_BROWN_2A;/025-072_FOA;=201343472/25957;/3131-FOA-0025-T-1/2-15H27-CANCELADA;claudio.barreto;Existing pipe;100;--;--;A1-XXX-YYY-ZZZ;unset;3131.P.FLX.0001_25/29;CDB;XX/XX/03;LINHA FAZ PARTE DO EQUIPAMENTO;unset;unset;unset;unset;unset;unset;;0;
/025-072_PIPE_BROWN_2A;/025-072_FOA;=201343472/25958;/3131-FOA-0026-T-1/2-15H27-CANCELADA;claudio.barreto;Existing pipe;100;--;--;A1-XXX-YYY-ZZZ;unset;3131.P.FLX.0001_25/29;CDB;XX/XX/03;LINHA FAZ PARTE DO EQUIPAMENTO;unset;unset;unset;unset;unset;unset;;0;
/025-072_PIPE_BROWN_2A;/025-072_FOA;=201343472/25959;/3131-FOA-0027-T-1/2-15H27-CANCELADA;claudio.barreto;Existing pipe;100;--;--;A1-XXX-YYY-ZZZ;unset;3131.P.FLX.0001_25/29;CDB;XX/XX/03;LINHA FAZ PARTE DO EQUIPAMENTO;unset;unset;unset;unset;unset;unset;;0;
/025-072_PIPE_BROWN_2A;/025-072_FOA;=201343472/25960;/3131-FOA-0028-T-1/2-15H27-CANCELADA;claudio.barreto;Existing pipe;100;--;--;A1-XXX-YYY-ZZZ;unset;3131.P.FLX.0001_25/29;CDB;XX/XX/03;LINHA FAZ PARTE DO EQUIPAMENTO;unset;unset;unset;unset;unset;unset;;0;
/025-072_PIPE_BROWN_2A;/025-072_FOA;=201343472/25961;/3131-FOA-0029-T-1/2-15H27-CANCELADA;claudio.barreto;Existing pipe;100;--;--;A1-XXX-YYY-ZZZ;unset;3131.P.FLX.0001_25/29;CDB;XX/XX/03;LINHA FAZ PARTE DO EQUIPAMENTO;unset;unset;unset;unset;unset;unset;;0;
/025-072_PIPE_BROWN_2A;/025-072_FOA;=201343472/25962;/3131-FOA-0030-T-1/2-15H27-CANCELADA;claudio.barreto;Existing pipe;100;--;--;A1-XXX-YYY-ZZZ;unset;3131.P.FLX.0001_25/29;CDB;XX/XX/03;LINHA FAZ PARTE DO EQUIPAMENTO;unset;unset;unset;unset;unset;unset;;0;
/025-072_PIPE_BROWN_2A;/025-072_FOA;=201343472/25963;/3131-FOA-0031-T-4-15H27;claudio.barreto;P5 - Concluded pipe;100;--;--;BLP-2121-120-M-ISO-7137;3131.T.ISO.1622;3131.P.FLX.0001_25/29;CDB;13/11/20;unset;unset;unset;unset;unset;unset;unset;;0;
/025-072_PIPE_BROWN_2A;/025-072_FOA;=201343472/25964;/3131-FOA-0032-T-1-15H27;claudio.barreto;P5 - Concluded pipe;100;--;--;BLP-2121-120-M-ISO-7138;3131.T.ISO.1623;3131.P.FLX.0001_25/29;LHC;23/10/20;unset;unset;unset;unset;unset;unset;unset;;1;
/025-072_PIPE_BROWN_2A;/025-072_FOA;=201343472/25913;/3131-FOA-0033-T-2-15H27;claudio.barreto;P5 - Concluded pipe;100;--;--;BLP-2121-120-M-ISO-7139;3131.T.ISO.1624;3131.P.FLX.0001_25/29;CDB;23/10/20;unset;unset;unset;unset;unset;unset;unset;;0;
/025-072_PIPE_BROWN_2A;/025-072_GNL;=201351664/7195;/3131-GNL-0001-T-44-15H20-WA;andreia.ribeiro;P5 - Concluded pipe;100;S047A;F4;BLP-2121-120-M-ISO-4856;3131.T.ISO.0781;3131.P.FLX.0001_8/29 ;AMR;04/08/20;unset;unset;unset;unset;unset;unset;unset;OK - SEM PENDENCIA;0;
/025-072_PIPE_BROWN_2A;/025-072_GNL;=201351664/7506;/3131-GNL-0002-T-16-15H20;andreia.ribeiro;P5 - Concluded pipe;100;S075A;F3;BLP-2121-120-M-ISO-4857;3131.T.ISO.0782;3131.P.FLX.0001_9/29 ;GES;21/10/20;unset;3131-DMP-16-1176-HOLD;unset;unset;unset;unset;unset;OK - SEM PENDENCIA;1;
/025-072_PIPE_BROWN_2A;/025-072_GNL;=201351664/7523;/3131-GNL-0003-T-6-15H20;andreia.ribeiro;P5 - Concluded pipe;100; ;--;BLP-2121-120-M-ISO-4858;3131.T.ISO.0783;3131.P.FLX.0001_9/29 ;MDP;08/08/20;MTO;unset;unset;unset;unset;unset;unset;;1;
/025-072_PIPE_BROWN_2A;/025-072_GNL;=201351664/7220;/3131-GNL-0004-T-16-15H20;andreia.ribeiro;P5 - Concluded pipe;100;S047A;F3;BLP-2121-120-M-ISO-4859;3131.T.ISO.0784;3131.P.FLX.0001_9/29 ;AMR;04/08/20;unset;unset;unset;unset;unset;unset;unset;OK - SEM PENDENCIA;1;
/025-072_PIPE_BROWN_2A;/025-072_GNL;=201343472/17119;/3131-GNL-0005-T-12-15H20;andreia.ribeiro;P5 - Concluded pipe;100;S047A;F3;BLP-2121-120-M-ISO-4860;3131.T.ISO.0785;3131.P.FLX.0001_9/29;AMR;22/07/20;RE-EMITIR-CONEXÃO COM SPRAY NOZZLES-15-07-20;unset;unset;unset;unset;unset;PARAFUSOS-CONEXÃO COM SPRAY NOZZLES;COM PENDENCIAS OUTROS;0;
/025-072_PIPE_BROWN_2A;/025-072_GNL;=201359856/2376;/3131-GNL-0006-T-8-15H20;andreia.ribeiro;P5 - Concluded pipe;100; ;--;BLP-2121-120-M-ISO-4861;3131.T.ISO.0786;3131.P.FLX.0001_9/29 ;AMR;01/07/20;unset;unset;unset;unset;unset;unset;unset;;1;
/025-072_PIPE_BROWN_2A;/025-072_GNL;=201351664/7205;/3131-GNL-0007-T-16-15H20;andreia.ribeiro;P5 - Concluded pipe;100;S047A;F4;BLP-2121-120-M-ISO-4862;3131.T.ISO.0787;3131.P.FLX.0001_9/29 ;GES;17/09/20;AGUARDANDO FLEXIBILIDADE;unset;unset;unset;unset;unset;unset;OK - SEM PENDENCIA;1;
/025-072_PIPE_BROWN_2A;/025-072_GNL;=201351664/7243;/3131-GNL-0008-T-16-15H20;andreia.ribeiro;P5 - Concluded pipe;100;S047A;F3;BLP-2121-120-M-ISO-4863;3131.T.ISO.0788;3131.P.FLX.0001_10/29 ;AMR;22/07/20;RE-EMITIR-CONEXÃO COM SPRAY NOZZLES-15-07-20;unset;unset;unset;unset;unset;PARAFUSOS-CONEXÃO COM SPRAY NOZZLE;COM PENDENCIAS OUTROS;0;
/025-072_PIPE_BROWN_2A;/025-072_GNL;=201343472/17177;/3131-GNL-0009-T-12-15H20;andreia.ribeiro;P5 - Concluded pipe;100;S047A;F3;BLP-2121-120-M-ISO-4864;3131.T.ISO.0789;3131.P.FLX.0001_10/29;AMR;22/07/20;RE-EMITIR-CONEXÃO COM SPRAY NOZZLES-15-07-20;unset;unset;unset;unset;unset;PARAFUSOS-CONEXÃO COM SPRAY NOZZLE;COM PENDENCIAS OUTROS;0;
/025-072_PIPE_BROWN_2A;/025-072_GNL;=201359856/2370;/3131-GNL-0010-T-8-15H20;andreia.ribeiro;P5 - Concluded pipe;100; ;--;BLP-2121-120-M-ISO-5260;3131.T.ISO.0925;3131.P.FLX.0001_10/29 ;AMR;22/07/20;unset;unset;unset;unset;unset;unset;unset;;0;
/025-072_PIPE_BROWN_2A;/025-072_GNL;=201351664/7252;/3131-GNL-0011-T-4-15H20;andreia.ribeiro;P5 - Concluded pipe;100; ;--;BLP-2121-120-M-ISO-5261;3131.T.ISO.0926;3131.P.FLX.0001_12/29 ;AMR;22/07/20;MTO;unset;unset;unset;unset;unset;unset;OK - SEM PENDENCIA;1;
/025-072_PIPE_BROWN_2A;/025-072_GNL;=201351664/7279;/3131-GNL-0012-T-4-15H20;andreia.ribeiro;P5 - Concluded pipe;100; ;--;BLP-2121-120-M-ISO-5262;3131.T.ISO.0927;3131.P.FLX.0001_12/29 ;AMR;22/07/20;MTO;unset;unset;unset;unset;unset;unset;OK - SEM PENDENCIA;2;
/025-072_PIPE_BROWN_2A;/025-072_GNL;=201343472/25965;/3131-GNL-0013-T-6-15H20;andreia.ribeiro;P5 - Concluded pipe;100; ;--;BLP-2121-120-M-ISO-5263;3131.T.ISO.0928;3131.P.FLX.0001_12/29 ;AMR;22/07/20;unset;unset;unset;unset;unset;unset;unset;OK - SEM PENDENCIA;2;
/025-072_PIPE_BROWN_2A;/025-072_GNL;=201351664/7320;/3131-GNL-0014-T-6-15H20;andreia.ribeiro;P5 - Concluded pipe;100; ;--;BLP-2121-120-M-ISO-5264;3131.T.ISO.0929;3131.P.FLX.0001_14/29 ;AMR;22/07/20;unset;unset;unset;unset;unset;unset;unset;;1;
/025-072_PIPE_BROWN_2A;/025-072_GNL;=201359856/2193;/3131-GNL-0015-T-4-15H20;andreia.ribeiro;P5 - Concluded pipe;100; ;--;BLP-2121-120-M-ISO-5265;3131.T.ISO.0930;3131.P.FLX.0001_14/29;AMR;22/07/20;unset;unset;unset;unset;unset;unset;unset;;1;
/025-072_PIPE_BROWN_2A;/025-072_GNL;=201359856/2250;/3131-GNL-0016-T-6-15H20;andreia.ribeiro;P5 - Concluded pipe;100; ;--;BLP-2121-120-M-ISO-5266;3131.T.ISO.0931;3131.P.FLX.0001_14/29 ;AMR;22/07/20;unset;unset;unset;unset;unset;unset;unset;OK - SEM PENDENCIA;1;
/025-072_PIPE_BROWN_2A;/025-072_GNL;=201351664/8993;/3131-GNL-0017-T-4-15H20;andreia.ribeiro;P5 - Concluded pipe;100; ;--;BLP-2121-120-M-ISO-5267;3131.T.ISO.0932;3131.P.FLX.0001_14/29;AMR;22/07/20;unset;unset;unset;unset;unset;unset;unset;;1;
/025-072_PIPE_BROWN_2A;/025-072_GNL;=201343472/15761;/3131-GNL-0018-T-4-15H20;andreia.ribeiro;P5 - Concluded pipe;100; ;--;BLP-2121-120-M-ISO-5268;3131.T.ISO.0933;3131.P.FLX.0001_14/29;AMR;22/07/20;unset;unset;unset;unset;unset;unset;unset;OK - SEM PENDENCIA;1;
/025-072_PIPE_BROWN_2A;/025-072_GNL;=201359856/2231;/3131-GNL-0019-T-16-15H20;andreia.ribeiro;P5 - Concluded pipe;100;S047A;F3;BLP-2121-120-M-ISO-5269;3131.T.ISO.0934;3131.P.FLX.0001_15/29 ;AMR;22/07/20;unset;unset;unset;unset;unset;unset;unset;OK - SEM PENDENCIA;1;
/025-072_PIPE_BROWN_2A;/025-072_GNL;=201359856/2585;/3131-GNL-0020-T-12-15H20;andreia.ribeiro;P5 - Concluded pipe;100;S047A;F4;BLP-2121-120-M-ISO-5270;3131.T.ISO.0935;3131.P.FLX.0001_15/29;AMR;22/07/20;unset;unset;unset;unset;unset;unset;unset;OK - SEM PENDENCIA;1;
/025-072_PIPE_BROWN_2A;/025-072_GNL;=201359856/2354;/3131-GNL-0021-T-8-15H20;arnaldo.junior;P5 - Concluded pipe;100; ;--;BLP-2121-120-M-ISO-5271;3131.T.ISO.0936;3131.P.FLX.0001_15/29;AMR;01/07/20;AGUARDANDO APROVAÇÃO;unset;unset;unset;unset;unset;unset;;0;
/025-072_PIPE_BROWN_2A;/025-072_GNL;=201359856/2207;/3131-GNL-0022-T-24-15H20;andreia.ribeiro;P5 - Concluded pipe;100;S047A;F3;BLP-2121-120-M-ISO-5272;3131.T.ISO.0937;3131.P.FLX.0001_15/29 ;AMR;22/07/20;MTO;unset;unset;unset;unset;unset;unset;OK - SEM PENDENCIA;0;
/025-072_PIPE_BROWN_2A;/025-072_GNL;=201376240/6;/3131-GNL-0023-T-12-15H20-CANCELADO;arnaldo.junior;Existing pipe;100; ;--;A1-XXX-YYY-ZZZ;unset;3131.P.FLX.0001_15/29;GES;XX/XX/03;LINHA CANCELADA FAZ PARTE DO EQUIPAMENTO; ;unset;unset;unset;unset;unset;unset;;0;
/025-072_PIPE_BROWN_2A;/025-072_GNL;=201351664/7482;/3131-GNL-0024-T-12-15H20;gabriel.santo;P4 - Certified support model. Release for certified BOM;95;S047A;F2;BLP-2121-120-M-ISO-5273;3131.T.ISO.0938;3131.P.FLX.0001_15/29 ;AMR;17/07/20;LINHA REENVIADA PARA ANALISE - 03-08-20;unset;unset;unset;unset;unset;unset;;0;
/025-072_PIPE_BROWN_2A;/025-072_GNL;=201368048/547;/3131-GNL-0025-T-6-15H20;andreia.ribeiro;P5 - Concluded pipe;100; ;F3;BLP-2121-120-M-ISO-5274;3131.T.ISO.0939;3131.P.FLX.0001_15/29;AMR;04/08/20;MTO;unset;unset;unset;unset;unset;unset;;1;
/025-072_PIPE_BROWN_2A;/025-072_GNL;=201359856/2266;/3131-GNL-0026-T-4-15H20;andreia.ribeiro;P5 - Concluded pipe;100; ;--;BLP-2121-120-M-ISO-5275;3131.T.ISO.0940;3131.P.FLX.0001_15/29 ;AMR;22/07/20;MTO;unset;unset;unset;unset;unset;unset;OK - SEM PENDENCIA;1;
/025-072_PIPE_BROWN_2A;/025-072_GNL;=201359856/2240;/3131-GNL-0027-T-16-15H20;andreia.ribeiro;P5 - Concluded pipe;100;S047A;F3;BLP-2121-120-M-ISO-5276;3131.T.ISO.0941;3131.P.FLX.0001_16/29 ;ABL;22/07/20;unset;unset;unset;unset;unset;unset;unset;OK - SEM PENDENCIA;1;
/025-072_PIPE_BROWN_2A;/025-072_GNL;=201343472/24335;/3131-GNL-0028-T-12-15H20;andreia.ribeiro;P5 - Concluded pipe;100;S047A;F3;BLP-2121-120-M-ISO-5277;3131.T.ISO.0942;3131.P.FLX.0001_16/29;AMR;04/08/20;RE-EMITIR-CONEXÃO COM SPRAY NOZZLES-15-07-20;unset;unset;unset;unset;unset;PARAFUSOS-CONEXÃO COM SPRAY NOZZLE;COM PENDENCIAS OUTROS;0;
/025-072_PIPE_BROWN_2A;/025-072_GNL;=201359856/2317;/3131-GNL-0029-T-8-15H20;andreia.ribeiro;P5 - Concluded pipe;100; ;F1;BLP-2121-120-M-ISO-5278;3131.T.ISO.0943;3131.P.FLX.0001_16/29 ;AMR;22/07/20;;unset;unset;unset;unset;unset;unset;OK - SEM PENDENCIA;0;
/025-072_PIPE_BROWN_2A;/025-072_GNL;=201359856/2288;/3131-GNL-0030-T-4-15H20;andreia.ribeiro;P5 - Concluded pipe;100; ;--;BLP-2121-120-M-ISO-5279;3131.T.ISO.0944;3131.P.FLX.0001_16/29 ;AMR;22/07/20;MTO;unset;unset;unset;unset;unset;unset;OK - SEM PENDENCIA;1;
/025-072_PIPE_BROWN_2A;/025-072_GNL;=201359856/2180;/3131-GNL-0031-T-4-15H20;andreia.ribeiro;P5 - Concluded pipe;100; ;--;BLP-2121-120-M-ISO-5280;3131.T.ISO.0945;3131.P.FLX.0001_18/29 ;AMR;22/07/20;unset;unset;unset;unset;unset;unset;unset;;1;
/025-072_PIPE_BROWN_2A;/025-072_GNL;=201351664/11547;/3131-GNL-0032-T-3-15H20;andreia.ribeiro;P5 - Concluded pipe;100; ;--;BLP-2121-120-M-ISO-4855;3131.T.ISO.0780    ;3131.P.FLX.0001_18/29;AMR;22/07/20;unset;unset;unset;unset;unset;unset;unset;OK - SEM PENDENCIA;1;
/025-072_PIPE_BROWN_2A;/025-072_GNL;=201359856/2300;/3131-GNL-0033-T-2-15H20;andreia.ribeiro;P5 - Concluded pipe;100; ;--;BLP-2121-120-M-ISO-5281;3131.T.ISO.0946;3131.P.FLX.0001_19/29 ;AMR;22/07/20;unset;unset;unset;unset;unset;unset;unset;;2;
/025-072_PIPE_BROWN_2A;/025-072_GNL;=201343472/25966;/3131-GNL-0034-T-8-15H20;andreia.ribeiro;P5 - Concluded pipe;100; ;--;BLP-2121-120-M-ISO-5282;3131.T.ISO.0947;3131.P.FLX.0001_23/29;AMR;03/07/20;unset;3131-DMP-8-5519-HOLD;unset;unset;unset;unset;unset;;2;
/025-072_PIPE_BROWN_2A;/025-072_GNL;=201359856/3;/3131-GNL-0035-T-40-15H20;andreia.ribeiro;P5 - Concluded pipe;100; ;--;BLP-2121-120-M-ISO-5283;3131.T.ISO.0948;3131.P.FLX.0001_24/29;AMR;22/07/20;unset;unset;unset;unset;unset;unset;unset;;0;
/025-072_PIPE_BROWN_2A;/025-072_GNL;=201359856/16;/3131-GNL-0036-T-32-15H20-WA;andreia.ribeiro;P5 - Concluded pipe;100;S251A;F3;BLP-2121-120-M-ISO-5284;3131.T.ISO.0949;3131.P.FLX.0001_24/29 ;AMR;22/07/20;unset;unset;unset;unset;unset;unset;unset;;2;
/025-072_PIPE_BROWN_2A;/025-072_GNL;=201343472/16958;/3131-GNL-0037-T-80-15H20-CANCELADO;andreia.ribeiro;Existing pipe;100; ;--;BLP-2121-120-M-ISO-5285;3131.T.ISO.0950;3131.P.FLX.0001_14/29;AMR;XX/XX/03;unset;unset;unset;unset;unset;unset;unset;;0;
/025-072_PIPE_BROWN_2A;/025-072_GNL;=201376240/96;/3131-GNL-0038-T-3-30H25;gabriel.santo;P5 - Concluded pipe;100; ;--;BLP-2121-120-M-ISO-5286;3131.T.ISO.0951;3131.P.FLX.0001_12/29 ;GES;XX/XX/20;unset;unset;unset;unset;unset;unset;3131-PV-2030 SERÁ FORNECIDA JUNTO COM EQUIPAMENTO;COM PENDENCIAS OUTROS;0;
/025-072_PIPE_BROWN_2A;/025-072_GNL;=201359856/9579;/3131-GNL-0039-T-4-15H20;aplus.cornetet;P5 - Concluded pipe;100;--;--;BLP-2121-120-M-ISO-7792;3131.T.ISO.1659;3131.P.FLX.0001_17/29;APL;07/10/20;unset;unset;unset;unset;unset;unset;unset;;0;
/025-072_PIPE_BROWN_2A;/025-072_HSF;=201343472/25967;/3131-HSF-0002-T-2-15H42;arnaldo.junior;P5 - Concluded pipe;100;--;--;BLP-2121-120-M-ISO-6169;3131.T.ISO.1064;3131.P.FLX.0001_12/29;GES;XX/XX/03;unset;unset;unset;unset;unset;unset;unset;;0;
/025-072_PIPE_BROWN_2A;/025-072_HSF;=201343472/25968;/3131-HSF-0003-T-2-15H42;aplus.cornetet;P5 - Concluded pipe;100;--;--;BLP-2121-120-M-ISO-6170;3131.T.ISO.1065;3131.P.FLX.0001_12/29;APL;29/07/20;unset;unset;unset;unset;unset;unset;unset;;1;
/025-072_PIPE_BROWN_2A;/025-072_HSF;=201343472/23622;/3131-HSF-0004-T-3-15H42;aplus.cornetet;P5 - Concluded pipe;100;--;--;BLP-2121-120-M-ISO-6731;3131.T.ISO.1276;3131.P.FLX.0001_6/29 ;APL;20/06/20;unset;unset;unset;unset;unset;unset;unset;;1;
/025-072_PIPE_BROWN_2A;/025-072_HSF;=201343472/17976;/3131-HSF-0005-T-1-15H42_F;aplus.cornetet;P5 - Concluded pipe;100;--;--;BLP-2121-120-M-ISO-6937;3131.T.ISO.1422;3131.P.FLX.0001_6/29 ;APL;17/07/20;unset;unset;unset;unset;unset;unset;unset;;1;
/025-072_PIPE_BROWN_2A;/025-072_LBW;=201343472/18443;/3131-LBW-0001-T-24-15H20;aplus.cornetet;P5 - Concluded pipe;100;S242A;F4;BLP-2121-120-M-ISO-6938;3131.T.ISO.1423;3131.P.FLX.0001_14/29;APL;15/10/20;unset;unset;unset;unset;unset;unset;unset;;1;
/025-072_PIPE_BROWN_2A;/025-072_LBW;=201343472/11636;/3131-LBW-0002-T-8-15H20;arnaldo.junior;P5 - Concluded pipe;100;S034A;F4;BLP-2121-120-M-ISO-6985;3131.T.ISO.1470;3131.P.FLX.0001_9/29;ALJ;06/10/20;unset;unset;unset;unset;unset;unset;unset;;0;
/025-072_PIPE_BROWN_2A;/025-072_LBW;=201343472/11782;/3131-LBW-0003-T-6-15H20;arnaldo.junior;P5 - Concluded pipe;100;--;--;BLP-2121-120-M-ISO-7026;3131.T.ISO.1511;3131.P.FLX.0001_9/29;ALJ;10/09/20;unset;unset;unset;unset;unset;unset;unset;;0;
/025-072_PIPE_BROWN_2A;/025-072_LBW;=201351664/6561;/3131-LBW-0004-T-3-15H20-W;arnaldo.junior;P5 - Concluded pipe;100;--;--;BLP-2121-120-M-ISO-7088;3131.T.ISO.1573;3131.P.FLX.0001_9/29;CDB;13/11/20;unset;unset;unset;unset;unset;unset;unset;;1;
/025-072_PIPE_BROWN_2A;/025-072_LBW;=201368048/6219;/3131-LBW-0004-T-3-15H20-C;matheus.percebon;P5 - Concluded pipe;100;--;--;BLP-2121-120-M-ISO-7108;3131.T.ISO.1593;3131.P.FLX.0001_9/29 ;MDP;27/11/20;unset;unset;unset;unset;unset;unset;unset;;0;
/025-072_PIPE_BROWN_2A;/025-072_LBW;=201343472/11461;/3131-LBW-0005-T-10-15H20;arnaldo.junior;P5 - Concluded pipe;100;S202A;F4;BLP-2121-120-M-ISO-4882;3131.T.ISO.0797;3131.P.FLX.0001_9/29;ALJ;12/05/20;unset;unset;unset;unset;unset;unset;unset;;0;
/025-072_PIPE_BROWN_2A;/025-072_LBW;=201343472/8095;/3131-LBW-0006-T-8-15H20;claudio.barreto;P5 - Concluded pipe;100;S272A;F4;BLP-2121-120-M-ISO-7066;3131.T.ISO.1551;3131.P.FLX.0001_9/29;CDB;04/12/20;unset;unset;unset;unset;unset;unset;unset;;0;
/025-072_PIPE_BROWN_2A;/025-072_LBW;=201351664/8437;/3131-LBW-0007-T-10-15H20;arnaldo.junior;P5 - Concluded pipe;100;S204A;F4;BLP-2121-120-M-ISO-6977;3131.T.ISO.1462;3131.P.FLX.0001_9/29;ALJ;01/09/20;unset;unset;unset;unset;unset;unset;unset;;1;
/025-072_PIPE_BROWN_2A;/025-072_LBW;=201351664/1884;/3131-LBW-0008-T-8-15H20;arnaldo.junior;P5 - Concluded pipe;100;S204A;F4;BLP-2121-120-M-ISO-6978;3131.T.ISO.1463;3131.P.FLX.0001_9/29;ALJ;10/09/20;unset;unset;unset;unset;unset;unset;unset;;0;
/025-072_PIPE_BROWN_2A;/025-072_LBW;=201351664/1892;/3131-LBW-0009-T-8-15H20;arnaldo.junior;P5 - Concluded pipe;100;S204A;F4;BLP-2121-120-M-ISO-6979;3131.T.ISO.1464;3131.P.FLX.0001_9/29;ALJ;10/09/20;unset;unset;unset;unset;unset;unset;unset;;0;
/025-072_PIPE_BROWN_2A;/025-072_LBW;=201351664/1900;/3131-LBW-0010-T-8-15H20;arnaldo.junior;P5 - Concluded pipe;100;S204A;F4;BLP-2121-120-M-ISO-6980;3131.T.ISO.1465;3131.P.FLX.0001_9/29;ALJ;10/09/20;unset;unset;unset;unset;unset;unset;unset;;1;
/025-072_PIPE_BROWN_2A;/025-072_LBW;=201351664/1906;/3131-LBW-0011-T-8-15H20;arnaldo.junior;P5 - Concluded pipe;100;S204A;F4;BLP-2121-120-M-ISO-6981;3131.T.ISO.1466;3131.P.FLX.0001_9/29;ALJ;10/09/20;unset;unset;unset;unset;unset;unset;unset;;0;
/025-072_PIPE_BROWN_2A;/025-072_LBW;=201359856/1444;/3131-LBW-0012-T-6-15H20;arnaldo.junior;P5 - Concluded pipe;100;S203A;F4;BLP-2121-120-M-ISO-6154;3131.T.ISO.1049;3131.P.FLX.0001_9/29;CDB;17/11/20;unset;;unset;unset;unset;unset;unset;;1;
/025-072_PIPE_BROWN_2A;/025-072_LBW;=201343472/12145;/3131-LBW-0013-T-4-30H25;arnaldo.junior;P5 - Concluded pipe;100;--;--;BLP-2121-120-M-ISO-7072;3131.T.ISO.1557;3131.P.FLX.0001_9/29;CDB;23/10/20;unset;unset;unset;unset;unset;unset;unset;;0;
/025-072_PIPE_BROWN_2A;/025-072_LBW;=201343472/12174;/3131-LBW-0014-T-6-15H20;arnaldo.junior;P5 - Concluded pipe;100;S203A;F4;BLP-2121-120-M-ISO-6153;3131.T.ISO.1048;3131.P.FLX.0001_9/29;CDB;13/11/20;unset;unset;unset;unset;unset;unset;unset;;0;
/025-072_PIPE_BROWN_2A;/025-072_LBW;=201343472/17330;/3131-LBW-0015-T-1/2-30H25;arnaldo.junior;P5 - Concluded pipe;100;--;--;BLP-2121-120-M-ISO-7075;3131.T.ISO.1560;3131.P.FLX.0001_9/29;CDB;13/11/20;unset;unset;unset;unset;unset;unset;unset;;0;
/025-072_PIPE_BROWN_2A;/025-072_LBW;=201343472/21085;/3131-CAP-0015-3-15H28-DRAIN;luis.corisco;P5 - Concluded pipe;100;--;--;BLP-2121-120-M-ISO-7044;3131.T.ISO.1529;3131.P.FLX.0001_15/29;LHC;13/11/20;FALTA SUPORTE;unset;unset;unset;unset;unset;unset;;0;
/025-072_PIPE_BROWN_2A;/025-072_LBW;=201343472/17340;/3131-LBW-0016-T-1/2-30H25;arnaldo.junior;P5 - Concluded pipe;100;--;--;BLP-2121-120-M-ISO-7076;3131.T.ISO.1561;3131.P.FLX.0001_9/29;CDB;13/11/20;unset;unset;unset;unset;unset;unset;unset;;0;
/025-072_PIPE_BROWN_2A;/025-072_LBW;=201343472/21087;/3131-CAP-0016-3-15H28-DRAIN;luis.corisco;P5 - Concluded pipe;100;--;--;BLP-2121-120-M-ISO-7045;3131.T.ISO.1530;3131.P.FLX.0001_16/29;LHC;18/11/20;unset;unset;unset;unset;unset;unset;unset;;0;
/025-072_PIPE_BROWN_2A;/025-072_LBW;=201351664/8462;/3131-LBW-0017-T-6-15H20;arnaldo.junior;P5 - Concluded pipe;100;S203A;F4;BLP-2121-120-M-ISO-5199;3131.T.ISO.0899;3131.P.FLX.0001_9/29;GES;25/05/20;unset;unset;unset;unset;unset;unset;unset;;1;
/025-072_PIPE_BROWN_2A;/025-072_LBW;=201343472/4332;/3131-LBW-0018-T-12-15H20;claudio.barreto;P5 - Concluded pipe;100;S271A;F4;BLP-2121-120-M-ISO-7065;3131.T.ISO.1550;3131.P.FLX.0001_9/29;CDB;30/11/20;unset;unset;unset;unset;unset;unset;unset;;0;
/025-072_PIPE_BROWN_2A;/025-072_LBW;=201351664/6633;/3131-LBW-0019-T-2-15H20;arnaldo.junior;P5 - Concluded pipe;100;--;--;BLP-2121-120-M-ISO-7089;3131.T.ISO.1574;3131.P.FLX.0001_9/29;CDB;18/09/20;unset;unset;unset;unset;unset;unset;unset;;0;
